1730829428.5853271,starfish-evm-connector-redis,1.4377028714107367,9.1328125,15736.53515625
1730829428.5853271,starfish-evm-connector-example-callback,0.3118238993710692,50.17578125,15736.53515625
1730829428.5853271,starfish-evm-connector-celery-beat,0.0,93.2109375,15736.53515625
1730829428.5853271,starfish-evm-connector-celery-worker,18.553855878634636,395.7421875,15736.53515625
1730829428.5853271,starfish-evm-connector-api,6.707133917396746,94.53515625,15736.53515625
1730829437.6378615,starfish-evm-connector-redis,1.169620253164557,9.1953125,15736.53515625
1730829437.6378615,starfish-evm-connector-example-callback,0.2783102143757881,50.17578125,15736.53515625
1730829437.6378615,starfish-evm-connector-celery-beat,1.444875,93.2109375,15736.53515625
1730829437.6378615,starfish-evm-connector-celery-worker,18.588383838383837,401.546875,15736.53515625
1730829437.6378615,starfish-evm-connector-api,8.0843631778058,94.53515625,15736.53515625
1730829447.6593556,starfish-evm-connector-redis,1.2382278481012658,9.203125,15736.53515625
1730829447.6593556,starfish-evm-connector-example-callback,0.24559006211180123,50.17578125,15736.53515625
1730829447.6593556,starfish-evm-connector-celery-beat,0.0,93.2109375,15736.53515625
1730829447.6593556,starfish-evm-connector-celery-worker,52.18610421836228,407.125,15736.53515625
1730829447.6593556,starfish-evm-connector-api,7.410929648241206,94.53515625,15736.53515625
1730829457.686961,starfish-evm-connector-redis,1.1505674653215638,9.15625,15736.53515625
1730829457.686961,starfish-evm-connector-example-callback,0.26012578616352205,50.17578125,15736.53515625
1730829457.686961,starfish-evm-connector-celery-beat,0.0,93.2109375,15736.53515625
1730829457.686961,starfish-evm-connector-celery-worker,18.82550505050505,407.25390625,15736.53515625
1730829457.686961,starfish-evm-connector-api,8.933123425692695,94.53515625,15736.53515625
1730829467.713286,starfish-evm-connector-redis,1.186146095717884,9.1796875,15736.53515625
1730829467.713286,starfish-evm-connector-example-callback,0.24122807017543862,50.17578125,15736.53515625
1730829467.713286,starfish-evm-connector-celery-beat,0.0,93.2109375,15736.53515625
1730829467.713286,starfish-evm-connector-celery-worker,18.620251572327046,407.421875,15736.53515625
1730829467.713286,starfish-evm-connector-api,6.8426767676767675,94.53515625,15736.53515625
1730829477.7415044,starfish-evm-connector-redis,1.4389380530973452,9.21875,15736.53515625
1730829477.7415044,starfish-evm-connector-example-callback,0.24680851063829784,50.17578125,15736.53515625
1730829477.7415044,starfish-evm-connector-celery-beat,0.0,93.2109375,15736.53515625
1730829477.7415044,starfish-evm-connector-celery-worker,20.437861635220123,407.48828125,15736.53515625
1730829477.7415044,starfish-evm-connector-api,7.1078947368421055,94.53515625,15736.53515625
1730829487.7701387,starfish-evm-connector-redis,1.1460659898477157,9.2578125,15736.53515625
1730829487.7701387,starfish-evm-connector-example-callback,0.2571969696969697,50.17578125,15736.53515625
1730829487.7701387,starfish-evm-connector-celery-beat,0.0,93.2109375,15736.53515625
1730829487.7701387,starfish-evm-connector-celery-worker,18.42775,407.6796875,15736.53515625
1730829487.7701387,starfish-evm-connector-api,7.955597014925373,94.53515625,15736.53515625
1730829497.799171,starfish-evm-connector-redis,1.151693851944793,9.30859375,15736.53515625
1730829497.799171,starfish-evm-connector-example-callback,0.23350189633375473,50.17578125,15736.53515625
1730829497.799171,starfish-evm-connector-celery-beat,0.0,93.2109375,15736.53515625
1730829497.799171,starfish-evm-connector-celery-worker,18.638909541511772,407.7421875,15736.53515625
1730829497.799171,starfish-evm-connector-api,6.7942138364779865,94.53515625,15736.53515625
1730829507.8252733,starfish-evm-connector-redis,1.2246558197747184,9.34765625,15736.53515625
1730829507.8252733,starfish-evm-connector-example-callback,0.2521685254027261,50.17578125,15736.53515625
1730829507.8252733,starfish-evm-connector-celery-beat,0.0,93.2109375,15736.53515625
1730829507.8252733,starfish-evm-connector-celery-worker,50.46779874213836,407.90234375,15736.53515625
1730829507.8252733,starfish-evm-connector-api,6.748672566371681,94.53515625,15736.53515625
1730829517.8518834,starfish-evm-connector-redis,1.1517632241813602,10.15625,15736.53515625
1730829517.8518834,starfish-evm-connector-example-callback,0.227375,50.17578125,15736.53515625
1730829517.8518834,starfish-evm-connector-celery-beat,0.0,93.2109375,15736.53515625
1730829517.8518834,starfish-evm-connector-celery-worker,20.211601513240858,407.9609375,15736.53515625
1730829517.8518834,starfish-evm-connector-api,6.522921914357682,94.53515625,15736.53515625
1730829527.8800924,starfish-evm-connector-redis,1.1491183879093199,10.20703125,15736.53515625
1730829527.8800924,starfish-evm-connector-example-callback,0.28775252525252526,50.17578125,15736.53515625
1730829527.8800924,starfish-evm-connector-celery-beat,0.0,93.2109375,15736.53515625
1730829527.8800924,starfish-evm-connector-celery-worker,18.576124999999998,407.98828125,15736.53515625
1730829527.8800924,starfish-evm-connector-api,9.7,94.53515625,15736.53515625
